277157,0684801663,6.0
276929,2868696627,0.0
277427,0375415491,0.0
276848,3596122279,0.0
277203,0590404342,8.0
276953,0446310786,10.0
277411,044023722X,0.0
276804,0440498058,8.0
277427,015200405X,0.0
277427,0836221192,10.0
277413,0316666343,0.0
277203,0380702843,0.0
277221,0749397365,9.0
276929,20202006935,8.0
277427,0803653719,8.0
276994,3442054753,0.0
276939,0971880107,0.0
276925,8496246140,0.0
277109,0066210151,0.0
276861,0141011904,9.0
276798,3446202102,0.0
276925,0060930934,0.0
277427,0898157803,10.0
277378,0671028375,0.0
276822,0699854289,10.0
277231,0722539924,7.0
276925,8434830809,0.0
277427,0836218817,10.0
276856,2800135565,0.0
277466,0395835836,0.0
276925,8429753419,0.0
277427,0446350982,9.0
277427,0886771528,0.0
277427,1562923668,10.0
276986,0874869870,10.0
277378,0812590554,0.0
277427,0440170796,0.0
276847,3506464078,10.0
277427,0743406176,8.0
276751,033390804X,0.0
276814,0091830893,8.0
276963,0340818182,0.0
277427,0743444477,9.0
277203,0882712926,0.0
277195,0679741666,0.0
277171,0679737456,0.0
277427,0061004251,0.0
277433,0749317132,0.0
276854,0671034944,5.0
276762,3442425573,0.0
277378,0679741879,0.0
277230,0826308791,5.0
277427,156865037X,7.0
277242,0812514440,5.0
276929,2070365832,0.0
277032,0061007129,8.0
276912,1852422580,0.0
276866,3453130901,5.0
276837,0380005239,5.0
277427,0898155843,9.0
277159,0969691319,10.0
276927,0749336145,10.0
277330,0441478123,0.0
276859,0140252517,6.0
276929,2266102028,0.0
277427,0932944523,0.0
276847,3423205806,0.0
277427,0375408886,9.0
277249,11238356,0.0
277427,1551664968,0.0
277427,080501604X,0.0
277195,0553273604,0.0
276929,2.02.032126.2,0.0
276813,8424130081,0.0
277378,0380490986,0.0
276998,0618045996,8.0
277427,1576733343,10.0
276925,0486424499,0.0
276925,8475961290,0.0
276929,2264024674,5.0
276929,2226135022,0.0
277107,0843951826,5.0
277427,0440221501,0.0
277379,3499223066,0.0
276954,3596221234,0.0
276925,0843128240,0.0
277427,0440185327,5.0
276884,8496280012,7.0
276859,0140328742,0.0
277056,3442451353,7.0
277187,1880323818,0.0
277272,972211493X,0.0
277272,9724608152,0.0
276780,8434811634,0.0
276925,0192834312,0.0
277427,0553572865,0.0
276928,0590470108,7.0
277427,1565120310,0.0
277427,0061030430,0.0
276862,1569312435,9.0
277203,0380710404,0.0
276861,3423206616,8.0
276848,3462026062,8.0
277427,0670307254,8.0
276875,8804510579,0.0
276814,0812571029,9.0
276861,3423201509,10.0
277427,0132220598,8.0
276848,3453127013,0.0
277203,0785316493,7.0
277427,0345373561,0.0
277378,0553371835,0.0
276959,680ISBN359623,6.0
277427,0679459626,0.0
276780,8484332039,7.0
277272,9722320742,5.0
277157,0399151451,7.0
276954,3502551685,0.0
277427,0971880107,0.0
277203,0307987655,8.0
277256,0397314728,9.0
276994,3478387507,2.0
276803,9726954835,0.0
277466,0385491387,0.0
277197,0316969680,8.0
276939,8408040383,0.0
277007,8817860751,7.0
277427,0836204387,0.0
276929,226402593X,3.0
276964,0440218667,5.0
277436,0590629816,10.0
277171,0449213730,8.0
276954,3492238882,0.0
277427,0800786459,0.0
277134,1586609726,6.0
276929,202011528X,5.0
276994,3423202327,6.0
277427,0060913509,0.0
277427,0671001795,0.0
277427,0345311396,0.0
276954,3440054594,0.0
277427,067940676X,0.0
277427,0452283736,0.0
276984,0590436503,0.0
276986,0060930187,10.0
277157,0399149783,0.0
277427,1557733090,0.0
277195,0330332775,10.0
276866,3404614542,0.0
276925,0747545111,0.0
277203,0717283194,8.0
277237,038550926X,7.0
277189,074341232X,8.0
276929,0380807343,0.0
277427,0385486804,9.0
277427,0140067841,0.0
276812,8879839993,8.0
277195,0440174953,9.0
276964,0812550153,5.0
276929,2080680692,0.0
276929,2266096451,0.0
277195,0743458036,0.0
276984,0590260251,9.0
277042,0312283709,8.0
277203,0394800184,9.0
277195,0811801802,0.0
276848,349926028X,0.0
276796,0330332775,5.0
276925,2266095536,0.0
277427,039304016X,8.0
277157,0380731851,0.0
277427,0345408039,0.0
277143,031286504X,10.0
277107,0375706038,10.0
276762,3453185323,0.0
276822,0689804458,8.0
277272,9726101794,4.0
277427,0345404769,0.0
277203,030700645X,8.0
277203,0590442619,9.0
277157,0399147322,0.0
276964,0515131520,6.0
277042,0609804138,9.0
276875,8804512652,0.0
276929,2253171670,8.0
276875,8877825200,2.0
277427,0425115801,0.0
277203,0439213592,8.0
276798,3453115783,0.0
277187,0312977263,0.0
277203,0590921622,9.0
277042,0446611212,8.0
276832,0345446860,5.0
276994,342677609X,5.0
277195,0446609323,0.0
277203,039480029X,8.0
277427,042507448X,0.0
276859,0836220889,10.0
277427,0345436911,0.0
276928,0439135494,0.0
277170,0553211056,9.0
277427,0740723367,9.0
276870,9026935722,6.0
276748,0747558167,6.0
276774,3423111321,0.0
276822,0786817070,10.0
276939,1853260665,7.0
276929,2226070109,0.0
276954,3502513333,0.0
276747,0060517794,9.0
277427,0898794544,8.0
277378,0380731851,0.0
276925,9508521481,0.0
276798,0006379702,5.0
276847,3932069234,5.0
277168,0553564994,0.0
276984,059043649X,9.0
277427,0671037692,8.0
277427,0932592007,8.0
277195,0916318405,0.0
277444,0849908647,9.0
277171,0345404114,0.0
276828,2232122263,0.0
277427,0425152898,0.0
277427,0449222470,0.0
277031,1883473004,8.0
277427,0440506832,0.0
276925,0140154078,6.0
276929,2702424131,8.0
276912,000225669X,6.0
277195,0679455876,0.0
277427,0812531353,8.0
276746,0449006522,0.0
276925,0060520507,0.0
276856,221096900X,0.0
277400,8880891766,0.0
277378,0812515595,4.0
276929,2290315524,0.0
276925,0140327592,0.0
277427,0440241073,0.0
276737,0600570967,6.0
277180,0060527161,0.0
277378,0804109729,0.0
277427,0440176484,0.0
277427,0842338918,0.0
277171,0446362220,0.0
277197,0375703861,7.0
276852,055321358X,0.0
276859,0517642689,7.0
277427,0316666343,0.0
276986,0375760911,10.0
277157,0399151478,0.0
276990,880701601X,7.0
276994,3423128879,4.0
276727,0446520802,0.0
276875,8807810751,7.0
277195,0312204809,0.0
276856,2800135719,0.0
276925,8432227706,0.0
276875,8876846565,7.0
277359,1591820537,4.0
276939,2702401694,9.0
277087,8471662531,7.0
277427,0449231992,0.0
277378,0804114986,5.0
277427,0312961006,0.0
277195,051730984X,0.0
277195,0802115160,0.0
277427,0884195473,0.0
276866,3596237874,0.0
277378,0140017852,0.0
277427,0679457313,0.0
277378,1550170791,0.0
277427,0553297619,0.0
276964,0312169817,6.0
276786,8478442588,6.0
276847,3809024589,8.0
276927,1899344705,5.0
277374,0671521705,7.0
276856,2800135727,0.0
276875,8807806746,0.0
276822,0060096195,10.0
277187,0887307302,0.0
277427,0425104338,9.0
277195,0399142789,0.0
276939,226612269X,9.0
277427,0764550896,0.0
277400,8880897470,4.0
277427,076790446X,0.0
277427,0553581058,0.0
277168,0671653849,0.0
277427,0441002455,0.0
276875,883041915X,0.0
276822,0141310340,9.0
277028,0425182150,10.0
277427,0373482620,0.0
277168,0425175405,0.0
277171,0020259700,7.0
277195,0679746048,0.0
277427,0345327772,0.0
276936,3596122279,5.0
277142,0688174590,0.0
277427,0062505319,0.0
276879,8817151068,7.0
277048,3426615355,7.0
277157,0399151885,0.0
277427,0140067477,0.0
277427,0425169871,0.0
277427,0894807730,0.0
277109,0385334141,5.0
277378,0141002492,0.0
277187,0515129941,0.0
277171,0425156028,0.0
277427,067101417X,0.0
277244,0670401765,0.0
276929,2266102621,10.0
277186,0340770015,5.0
276786,8495368099,0.0
277427,091031103X,0.0
277427,006440188X,0.0
276904,1566911605,0.0
277087,8426105084,9.0
276866,3426192543,5.0
276859,0600571165,0.0
276925,0439284031,0.0
276875,8807812495,0.0
276847,3442441080,10.0
276929,2290312924,0.0
276875,8845219747,0.0
277427,0767903382,10.0
277378,0586056572,0.0
276786,8423314901,0.0
276859,0425131378,0.0
276840,0330201700,0.0
277427,0060192704,0.0
277427,0553577808,0.0
276762,3517017442,0.0
276875,880781112X,6.0
277378,0312195516,7.0
277272,9722906283,7.0
277051,0099287692,6.0
277427,1570620768,0.0
277427,0805051309,0.0
277378,0140003185,0.0
277427,0451166000,0.0
277427,0515128600,0.0
276929,226403601X,0.0
276936,3492224768,6.0
277203,0439083702,8.0
276988,0061087017,7.0
276925,8473068971,0.0
276904,0440414121,10.0
277427,067170561X,0.0
277195,055326611X,10.0
276975,3499221489,0.0
276964,0440220602,9.0
277439,0345452550,5.0
276964,0886775957,10.0
277427,0446609048,0.0
277171,0553299506,0.0
277195,0449134482,0.0
277157,0671024094,7.0
276954,3502517371,0.0
277466,0449221512,0.0
277427,0811802981,10.0
276873,009975181X,7.0
277203,0307302016,8.0
276786,8437606322,8.0
277334,0006530400,6.0
277427,042518627X,0.0
276847,3551551693,10.0
277427,0749395990,0.0
277378,0140096825,0.0
276869,044020562X,0.0
277427,084233338X,10.0
276847,3770131495,0.0
277427,0679736042,5.0
277427,0201000822,10.0
277196,044923894625,0.0
276939,2070414256,7.0
277087,8437608570,6.0
277143,0345342968,9.0
277195,0553572997,0.0
276964,0345385764,0.0
277157,0345450175,6.0
276822,1551925060,8.0
277195,031214816X,0.0
277427,0446608890,10.0
277378,0553279378,0.0
277262,0395760704,5.0
277195,0385423446,0.0
277427,0800757483,8.0
276817,0671749609,0.0
276861,342313075X,0.0
277436,0590629786,10.0
276762,N3453124715,4.0
277427,0399144463,0.0
277427,0446602620,0.0
277124,0440236053,9.0
277244,1585671312,8.0
277427,0195009428,0.0
277380,1558509828,5.0
277188,0385510500,0.0
277109,3714500799,0.0
276950,8807813858,0.0
277168,0380726246,0.0
277168,0553095439,0.0
277378,0446322180,0.0
276861,3608935428,9.0
276875,8806155873,0.0
276786,8427911769,0.0
277272,9722509713,0.0
277378,0712624090,0.0
277427,0446611212,0.0
277427,0345288068,0.0
277124,0440241073,9.0
277171,0553580930,9.0
276925,8489163499,0.0
277157,0449221512,0.0
277157,0399148450,0.0
277116,3548208975,8.0
277427,0140086838,0.0
276884,899792145,0.0
276847,3499232529,0.0
276988,0684845768,0.0
276929,2020058863,0.0
277195,0156799804,0.0
277203,039480967X,8.0
276925,8478809783,0.0
276925,0613329740,0.0
276925,2061007074,0.0
277427,068971310X,0.0
277427,0425174271,0.0
277018,0451097009,7.0
276828,2038701962,0.0
277157,0399146504,7.0
277195,0804107149,0.0
276925,8427007450,0.0
277427,0425131769,0.0
277427,0897210026,0.0
277400,8804479272,0.0
277203,0590965492,8.0
277427,0451526562,0.0
277364,0553576801,5.0
276929,2266047280,7.0
276939,2253063339,9.0
277427,0441627404,10.0
277427,0918956730,0.0
277203,0394800028,9.0
276954,3808572612,0.0
276768,9057868059,4.0
277378,1550137387,0.0
276875,8817877028,0.0
277195,0060911271,0.0
277036,0812511816,9.0
276875,8807816059,0.0
277427,1556524412,0.0
277187,0679433090,0.0
276928,0671027506,10.0
276861,349223903X,6.0
277196,0743205812,0.0
276762,3426690179,0.0
277228,0385239165,0.0
277107,1400032628,8.0
277427,1400031354,0.0
277427,0440193613,0.0
277195,1558743669,0.0
277427,0743412028,9.0
277427,0573681821,0.0
277087,8478091351,10.0
277466,0553571885,8.0
277187,1929590059,0.0
276762,3453157745,0.0
277186,0141011947,6.0
277427,0380710218,0.0
276984,0590436481,9.0
276875,8806144146,0.0
277427,157224058X,0.0
276994,3492045170,7.0
277427,0345285859,0.0
277427,0385484518,0.0
276762,B0000BLD7X,0.0
277427,0764223259,0.0
277168,0553263226,0.0
277427,0399145990,0.0
277231,014023313X,0.0
277389,2253141860,4.0
276859,0789706032,8.0
276847,347354034X,7.0
277203,0590402218,9.0
277203,0769600239,7.0
277195,0684804018,0.0
277427,0385323816,0.0
277427,0373033052,0.0
276988,0671793489,8.0
277123,0399138684,0.0
277261,0440241073,7.0
277203,0736401113,8.0
277427,0684866048,0.0
277284,0553581929,7.0
277203,0590386522,8.0
277272,0375708049,7.0
277427,0440224764,7.0
276984,0590436457,0.0
277427,067941388X,0.0
276875,8481305464,0.0
277427,0671679929,0.0
277427,0671014420,5.0
277051,3442446325,8.0
276984,0590426702,10.0
276889,0446613843,0.0
277065,0816704627,4.0
277427,0064400859,0.0
277400,8880894536,6.0
277427,0425157466,0.0
277427,0804108749,0.0
276939,2264027134,0.0
277157,0440221463,0.0
276765,9029716894,0.0
277203,2764104936,9.0
277427,0850791154,0.0
276847,3442449820,9.0
277267,8804348712,0.0
276875,8846200624,8.0
277427,0099288850,0.0
276896,0440241537,10.0
277042,0971880107,2.0
277427,0671749897,8.0
276847,3426671298,8.0
277427,0664244882,0.0
277203,0590466577,7.0
277427,0805018956,10.0
276875,8887432252,8.0
277170,0553285920,9.0
276929,20203119888,8.0
276866,3426702266,0.0
277187,0425147762,0.0
276925,8423662152,0.0
276929,2020564777,6.0
276925,3775713328,0.0
276862,1892213141,8.0
277427,0380707551,0.0
277427,0812504798,8.0
276747,0679776818,8.0
277187,0671782908,0.0
277187,0679425233,0.0
276954,3596850185,0.0
276925,002542730X,10.0
277427,0312965966,0.0
276984,0590448595,9.0
276994,3257228317,0.0
277246,0452282152,10.0
277171,0449224449,8.0
277048,3442455707,0.0
277427,1564403963,9.0
276939,0140187758,0.0
276925,950491036X,10.0
277229,0312282990,7.0
277427,0446600415,10.0
276866,3596247500,0.0
276928,0671727109,0.0
276822,0805057706,10.0
277367,0312276885,10.0
277466,0446612790,0.0
277427,0553343653,0.0
276925,0595132189,0.0
277195,0451195825,0.0
277427,0836221311,8.0
276813,8495618052,0.0
276762,3442424216,0.0
276925,0451527747,0.0
277427,0440236738,9.0
276984,0590436422,9.0
276813,8478885463,6.0
277157,0312874243,0.0
277427,0965035214,9.0
277018,0451179994,8.0
277427,0552137030,8.0
277378,0684872153,0.0
277203,0380600129,0.0
276800,0671021346,0.0
277427,0553078925,8.0
277427,0425104273,0.0
277427,0316168688,0.0
277378,0938261088,0.0
277384,0957868251,8.0
276925,0691000980,0.0
277040,0722536283,0.0
277466,0425175405,0.0
277195,0939149311,0.0
276929,2070725804,0.0
277427,014100018X,0.0
276925,0812583566,0.0
276925,8496077152,0.0
277427,031298328X,0.0
276994,3453132041,4.0
277427,0451184742,0.0
276888,8806162160,6.0
276929,2869304560,5.0
277427,0451404025,0.0
276905,0060542845,8.0
277272,9726106141,5.0
277427,0316777730,0.0
277427,080284314X,0.0
276964,0345348672,10.0
277427,0553133160,0.0
277427,0380791978,9.0
277427,002542730X,10.0
277203,0590629719,10.0
277274,1887128441,8.0
277168,0812516001,0.0
277272,9586391688,0.0
276925,0316666343,0.0
277427,0785243038,7.0
277439,0671027360,7.0
276884,0151446474,0.0
277042,074343627X,8.0
277195,0060908548,0.0
276928,0671021354,10.0
277195,0671256181,0.0
276875,8881110288,0.0
276939,2070419657,7.0
277427,0312944691,8.0
277157,0399141340,8.0
276925,0140367616,0.0
277427,0060930535,0.0
276847,0446364193,0.0
276813,8426449476,8.0
277371,0007137699,6.0
276925,8422657104,9.0
277427,0446325503,8.0
276854,0843946415,0.0
277427,0310396514,0.0
277157,039915177X,7.0
277314,0446360716,6.0
277427,0553232266,0.0
277157,0312253397,0.0
277168,1557730091,0.0
277427,0679765018,0.0
276866,3442421357,0.0
277168,0843921609,6.0
276856,2747002748,0.0
277378,0804103658,0.0
277432,0373765541,8.0
277051,3257228007,0.0
277427,0836213076,10.0
276827,000651118X,7.0
277051,0393319296,0.0
277388,342670272X,0.0
277427,044922502X,0.0
277171,0449130282,0.0
277434,0312144075,0.0
276925,8440627203,0.0
276788,055310666X,10.0
277427,0440217466,0.0
277427,0451202503,0.0
277427,0451141083,0.0
276929,226604960,8.0
276747,1885408226,7.0
277427,0836218833,0.0
277168,0380724987,0.0
277427,039447970X,0.0
277195,1401300448,0.0
276806,8807817144,0.0
277195,0684841347,0.0
276866,345309221X,8.0
276847,3821815191,10.0
276842,3809407536,7.0
276875,8842806978,0.0
276912,0701162767,0.0
276866,3442443806,4.0
277427,0898797187,0.0
276762,3453092007,8.0
277427,0140283374,6.0
276847,359621078X,9.0
277400,87812797,8.0
277427,0064636143,0.0
277171,0385422598,9.0
277195,0060987561,0.0
277427,0849929954,0.0
277427,0425154092,0.0
276954,3806852456,8.0
277427,0553571656,10.0
276747,0609801279,0.0
276859,1567616089,8.0
276859,0140366830,0.0
277168,0446603406,0.0
276964,1572971835,0.0
277427,0671024086,0.0
277434,0771087217,0.0
276798,3442131340,7.0
276888,884590184X,0.0
277087,8440630922,9.0
277244,0670637823,10.0
277427,044011585X,0.0
277427,0871233096,0.0
277427,0060934417,0.0
277268,3828400647,0.0
277427,0441172717,0.0
276751,3596218098,8.0
276925,8476722338,0.0
277195,0440236673,0.0
277427,0345404777,0.0
276725,034545104X,0.0
277010,0671025368,0.0
276929,2842611462,3.0
276925,0671729438,0.0
277168,0812568710,5.0
277427,0913734489,0.0
277195,0679723285,0.0
276859,3257227264,0.0
277427,0375703764,0.0
276997,0671011367,0.0
277427,0060177721,0.0
277187,0399141650,0.0
277107,1585861553,4.0
277427,0425125467,0.0
277265,0615116426,10.0
277228,0061044636,6.0
277157,0743486226,7.0
277427,1559703865,0.0
276847,3499228297,6.0
277187,1578630037,0.0
277427,0684872153,0.0
277269,1555037763,6.0
276953,0886776783,7.0
277427,0451177096,0.0
277171,0385479565,0.0
277427,089879661X,5.0
277157,0446519480,0.0
277427,1581690606,7.0
277427,038548951X,0.0
277012,0892964456,10.0
277157,0684871726,0.0
277195,015644450X,0.0
277427,067091021X,0.0
277157,0385305389,4.0
276745,342310538,10.0
276925,8423325105,0.0
276798,3499134004,0.0
276990,8817134899,9.0
276984,0345425596,0.0
276988,0061081450,7.0
276861,3499231603,9.0
277427,0425155943,0.0
277427,1564142019,0.0
277042,0299164942,0.0
277272,0060591706,0.0
277203,059046602X,8.0
276964,0385264356,10.0
277427,0810909650,5.0
277433,009977920X,5.0
276957,0312966970,6.0
276822,1573248533,10.0
276929,2264018194,3.0
276994,3492230814,6.0
276964,0345354621,10.0
277427,0679731377,0.0
276925,0194216748,5.0
277036,0833531654,0.0
276747,0943066433,7.0
276925,1853262404,0.0
277244,055347782X,8.0
277427,0425116840,8.0
277114,0385503822,0.0
277427,0310205719,0.0
276984,0590448234,9.0
276925,8449416078,0.0
277195,0852072864,0.0
277351,3717581546,7.0
277427,0671810367,0.0
276929,2.264.03602.8,0.0
276939,2290318329,0.0
277187,44901766125,0.0
277436,0590629808,10.0
277196,0671446703,0.0
277427,0451113357,0.0
276796,0330367358,0.0
277143,0553382411,0.0
276866,3404126343,8.0
277427,0316776963,8.0
276964,0843949163,8.0
276729,052165615X,3.0
277107,081297106X,10.0
277427,0671782525,0.0
277427,0897210433,0.0
276847,3379015180,0.0
276848,3453071174,0.0
276772,0571058086,0.0
276994,3499101505,0.0
277427,0440213320,0.0
276925,0060951303,0.0
277186,0006550983,0.0
276813,8426449573,6.0
277427,8495273829,0.0
277427,0394556968,0.0
277427,0871890917,10.0
277378,0670892963,7.0
277203,0717287017,8.0
276929,2253049417,0.0
277244,0395742803,0.0
277240,0440772109,3.0
276925,8447306194,0.0
277427,0552996181,0.0
277427,0385503857,9.0
277427,0553582755,0.0
276847,3442444020,8.0
276813,8478884831,8.0
277427,0887621112,6.0
277433,0864425767,7.0
277427,0312302487,0.0
277051,0099845008,5.0
276798,349915398X,0.0
276866,3453132262,0.0
277427,0836236688,10.0
276994,3442727073,9.0
276939,2878580753,10.0
276988,0440295653,0.0
277042,0446605484,7.0
276847,3499433443,8.0
276904,0440228840,10.0
276925,8420427462,0.0
276808,0395547032,10.0
277400,88043077730,0.0
277157,0399148639,6.0
276981,2422614189,0.0
277168,0399139419,0.0
276828,2253150711,7.0
276856,2723402983,0.0
277427,084993785X,0.0
277087,8420600369,7.0
276835,3125785006,10.0
276856,2203142278,0.0
277179,0440414806,10.0
276925,0590502123,0.0
277439,0553579134,7.0
276925,0375400699,0.0
277157,0399135804,7.0
277427,0425107469,0.0
276964,0451198514,0.0
277195,0670869902,10.0
277427,0553574566,9.0
276929,2290303488,0.0
277187,006250794X,0.0
277272,9725752228,5.0
277157,0345452550,7.0
277109,0671027343,0.0
277228,0884946169,0.0
277209,005531774,0.0
276925,067172939X,0.0
276856,20103389,0.0
276925,8422655500,9.0
276925,8401462231,0.0
277157,0971880107,0.0
277427,1852303468,7.0
277143,0671027662,0.0
277427,0425176088,0.0
277195,0671021001,10.0
276772,3499230933,10.0
276964,0345348664,0.0
277427,0373705115,0.0
277427,0930014464,0.0
277436,0590629794,10.0
277427,088138013X,0.0
277168,0380816059,0.0
276847,3423204885,0.0
277087,8474541913,8.0
277427,0394738136,7.0
277187,671781383,0.0
277157,0399150811,5.0
277378,0941483711,0.0
277272,9722326414,7.0
277048,3442435838,0.0
277157,0399138188,0.0
277427,0376034750,0.0
276847,3426029553,8.0
276925,0971880107,0.0
277195,1882897579,0.0
276828,2070334430,0.0
277427,0449224813,0.0
277090,3426193310,5.0
277157,0679450408,6.0
277378,0684872730,0.0
276872,8588615126,8.0
277358,0679781587,10.0
276866,3453126912,0.0
277272,972232957,8.0
276786,8402065945,0.0
277427,0679417648,10.0
276954,3596119502,0.0
277378,0140302980,0.0
277087,840149768X,10.0
277427,0399149562,7.0
276822,0142302198,10.0
276856,2253005274,0.0
276954,3794170180,0.0
277340,0385482051,0.0
277351,3716020028,5.0
276859,0140269967,0.0
277157,0425183181,5.0
276939,0060011939,0.0
277195,158243011X,0.0
276925,8429714936,0.0
277183,0451198948,0.0
277187,0452269865,0.0
277427,0803786824,0.0
276733,2080674722,0.0
277195,0394726413,0.0
276848,3442096596,0.0
277171,0881503274,0.0
276774,3404147723,0.0
277427,0440225701,0.0
277196,0671749013,0.0
276925,0679745580,0.0
277195,0394757572,0.0
276875,00273755,7.0
276861,3446200452,8.0
277157,055358295X,0.0
276806,8845915913,0.0
277203,0689847564,8.0
277427,0553297422,0.0
276954,329300301X,0.0
276984,0590259970,9.0
276929,22660861003,6.0
276964,0446522856,0.0
276929,2264013257,0.0
277427,1570620970,0.0
276929,2266121367,0.0
277195,1577311507,0.0
276929,290757213X,0.0
276925,8426109799,8.0
277427,0345334019,0.0
277427,0849995892,10.0
276954,3922708072,0.0
277427,0425190749,7.0
276840,0385729340,0.0
276875,8879832905,0.0
277378,0812507452,4.0
277427,080411918X,0.0
277427,0684864320,0.0
277195,468109753,0.0
277220,0671015648,7.0
277427,0446677507,0.0
277042,0743407067,0.0
277143,0375756981,0.0
276984,0590442996,10.0
277348,0446363073,7.0
276762,0380711524,5.0
276762,3404182928,0.0
277157,0440122147,0.0
277427,1400034779,0.0
276747,0451192001,0.0
277427,089104289X,0.0
277378,0060164662,0.0
276847,3442437717,7.0
277042,0812509560,0.0
277168,0812500067,0.0
277203,087701759X,10.0
277157,0316152196,0.0
277128,0099935708,6.0
276847,3404145909,8.0
276822,0552546933,9.0
277203,0394925696,8.0
277196,0812521129,0.0
276994,3545202461,9.0
276832,0316781266,0.0
276925,8422693445,0.0
276929,2264036036,10.0
277427,0440173922,0.0
277427,0440236061,8.0
276954,3499121808,0.0
277203,0717283364,8.0
277245,0316601950,0.0
277064,0460905589,0.0
276925,8475071163,0.0
277427,0875096867,0.0
277053,0590108395,6.0
276861,3608935436,9.0
276994,3596154766,2.0
276954,3453034120,10.0
276964,0312864590,0.0
277427,0440208459,0.0
276828,2253044903,0.0
276875,8879285645,6.0
277087,8440630921,9.0
277087,0375700668,0.0
276925,8434840391,0.0
276875,8807700735,0.0
277187,345251547,0.0
276866,3404139178,9.0
277427,0553295780,0.0
277466,0312963297,0.0
276890,0140270272,0.0
276964,0553266306,0.0
277427,0897330536,8.0
276929,2070394956,5.0
277424,0060170166,8.0
277235,0375703861,10.0
276929,2264029463,0.0
